observation_type,id,num_observed,survey_area,point_x,point_y,kafue_national_park_centroid,kidepo_valley_national_park_centroid,south_luangwa_national_park_centroid,north_luangwa_national_park_centroid,lukusuzi_national_park_centroid,survey_id
Human Presence,10364,1,Luangwa,15.665892,10.873743,,,,,,12
Human Presence,10365,1,Luangwa,15.665884,10.874429,,,,,,12
Human Presence,10366,1,Luangwa,15.66588,10.875355,,,,,,12
Human Presence,10367,1,Luangwa,15.665877,10.875977,,,,,,12
Human Presence,10368,1,Luangwa,15.66584,10.877251,,,,,,12
Human Presence,10369,1,Luangwa,15.665824,10.877844,,,,,,12
Human Presence,10370,1,Luangwa,15.665815,10.878831,,,,,,12
Human Presence,10371,1,Luangwa,15.665813,10.879682,,,,,,12
Human Presence,10372,1,Luangwa,15.665837,10.881252,,,,,,12
Human Presence,10373,1,Luangwa,15.665849,10.881695,,,,,,12
Human Presence,10374,1,Luangwa,15.665891,10.883272,,,,,,12
Human Presence,10375,1,Luangwa,15.665906,10.884755,,,,,,12
Human Presence,10376,1,Luangwa,15.665923,10.885403,,,,,,12
Human Presence,10377,1,Luangwa,15.665922,10.886511,,,,,,12
Human Presence,10378,1,Luangwa,15.665892,10.887408,,,,,,12
Human Presence,10379,1,Luangwa,15.665923,10.908548,,,,,,12
Human Presence,10380,1,Luangwa,15.665911,10.909226,,,,,,12
Human Presence,10381,1,Luangwa,15.665894,10.910912,,,,,,12
Human Presence,10382,1,Luangwa,15.665895,10.911581,,,,,,12
Human Presence,10383,1,Luangwa,15.665894,10.912394,,,,,,12
Human Presence,10384,1,Luangwa,15.665893,10.913098,,,,,,12
Human Presence,10385,1,Luangwa,15.665895,10.914064,,,,,,12
Human Presence,10386,1,Luangwa,15.665898,10.914611,,,,,,12
Human Presence,10387,1,Luangwa,15.665887,10.916165,,,,,,12
Human Presence,10388,1,Luangwa,15.665873,10.916865,,,,,,12
Human Presence,10389,1,Luangwa,15.665867,10.917339,,,,,,12
Human Presence,10390,1,Luangwa,15.665931,10.921071,,,,,,12
Human Presence,10391,1,Luangwa,15.66594,10.921285,,,,,,12
Human Presence,10392,1,Luangwa,15.665978,10.922185,,,,,,12
Human Presence,10393,1,Luangwa,15.666002,10.923327,,,,,,12
Human Presence,10394,1,Luangwa,15.665975,10.924277,,,,,,12
Human Presence,10395,1,Luangwa,15.665951,10.92494,,,,,,12
Human Presence,10396,1,Luangwa,15.665898,10.926155,,,,,,12
Human Presence,10397,1,Luangwa,15.665888,10.929261,,,,,,12
Human Presence,10398,1,Luangwa,15.665894,10.929857,,,,,,12
Human Presence,10399,1,Luangwa,15.665793,10.934002,,,,,,12
Human Presence,10400,1,Luangwa,15.66578,10.934442,,,,,,12
Human Presence,10401,1,Luangwa,15.665897,10.942288,,,,,,12
Human Presence,10402,1,Luangwa,15.665853,10.946796,,,,,,12
Human Presence,10403,1,Luangwa,15.665854,10.948501,,,,,,12
Human Presence,10404,1,Luangwa,15.665857,10.949111,,,,,,12
Human Presence,10405,1,Luangwa,15.665866,10.950034,,,,,,12
Human Presence,10406,1,Luangwa,15.66588,10.950656,,,,,,12
Human Presence,10407,1,Luangwa,15.665896,10.951253,,,,,,12
Human Presence,10408,1,Luangwa,15.665913,10.951915,,,,,,12
Human Presence,10409,1,Luangwa,15.665921,10.952564,,,,,,12
Human Presence,10410,1,Luangwa,15.665833,10.994137,,,,,,12
Human Presence,10411,1,Luangwa,15.659809,10.992749,,,,,,12
Human Presence,10412,1,Luangwa,15.65981,10.992147,,,,,,12
Human Presence,10413,1,Luangwa,15.659831,10.984048,,,,,,12
Human Presence,10414,1,Luangwa,15.659791,10.983295,,,,,,12
Human Presence,10415,1,Luangwa,15.659747,10.978157,,,,,,12
Human Presence,10416,1,Luangwa,15.659813,10.976055,,,,,,12
Human Presence,10417,1,Luangwa,15.65985,10.975368,,,,,,12
Human Presence,10418,1,Luangwa,15.65987,10.973754,,,,,,12
Human Presence,10419,1,Luangwa,15.659788,10.967081,,,,,,12
Human Presence,10420,1,Luangwa,15.659827,10.953772,,,,,,12
Human Presence,10421,1,Luangwa,15.659815,10.953233,,,,,,12
Human Presence,10422,1,Luangwa,15.659806,10.952302,,,,,,12
Human Presence,10423,1,Luangwa,15.659816,10.950786,,,,,,12
Human Presence,10424,1,Luangwa,15.659815,10.950533,,,,,,12
Human Presence,10425,1,Luangwa,15.659817,10.949163,,,,,,12
Human Presence,10426,1,Luangwa,15.659857,10.947476,,,,,,12
Human Presence,10427,1,Luangwa,15.659836,10.94202,,,,,,12
Human Presence,10428,1,Luangwa,15.659828,10.940426,,,,,,12
Human Presence,10429,1,Luangwa,15.659801,10.938954,,,,,,12
Human Presence,10430,1,Luangwa,15.659817,10.929186,,,,,,12
Human Presence,10431,1,Luangwa,15.659858,10.923052,,,,,,12
Human Presence,10432,1,Luangwa,15.659852,10.922396,,,,,,12
Human Presence,10433,1,Luangwa,15.659839,10.921796,,,,,,12
Human Presence,10434,1,Luangwa,15.659816,10.920512,,,,,,12
Human Presence,10435,1,Luangwa,15.659815,10.913905,,,,,,12
Human Presence,10436,1,Luangwa,15.659802,10.908288,,,,,,12
Human Presence,10437,1,Luangwa,15.659871,10.89319,,,,,,12
Human Presence,10438,1,Luangwa,15.659833,10.890937,,,,,,12
Human Presence,10439,1,Luangwa,15.659819,10.890396,,,,,,12
Human Presence,10440,1,Luangwa,15.659796,10.88923,,,,,,12
Human Presence,10441,1,Luangwa,15.659794,10.888742,,,,,,12
Human Presence,10442,1,Luangwa,15.659795,10.88785,,,,,,12
Human Presence,10443,1,Luangwa,15.659795,10.887013,,,,,,12
Human Presence,10444,1,Luangwa,15.659813,10.88614,,,,,,12
Human Presence,10445,1,Luangwa,15.659838,10.884674,,,,,,12
Human Presence,10446,1,Luangwa,15.659807,10.883744,,,,,,12
Human Presence,10447,1,Luangwa,15.659802,10.882484,,,,,,12
Human Presence,10448,1,Luangwa,15.659812,10.881932,,,,,,12
Human Presence,10449,1,Luangwa,15.659827,10.88081,,,,,,12
Human Presence,10450,1,Luangwa,15.659854,10.879926,,,,,,12
Human Presence,10451,1,Luangwa,15.659909,10.878555,,,,,,12
Human Presence,10452,1,Luangwa,15.65992,10.878123,,,,,,12
Human Presence,10453,1,Luangwa,15.659919,10.877462,,,,,,12
Human Presence,10454,1,Luangwa,15.659865,10.875084,,,,,,12
Human Presence,10455,1,Luangwa,15.659855,10.874583,,,,,,12
Human Presence,10456,1,Luangwa,15.659849,10.873263,,,,,,12
Human Presence,10457,1,Luangwa,15.659831,10.871654,,,,,,12
Human Presence,10458,1,Luangwa,15.659812,10.869699,,,,,,12
Human Presence,10459,1,Luangwa,15.659812,10.868542,,,,,,12
Human Presence,10460,1,Luangwa,15.659849,10.867002,,,,,,12
Human Presence,10461,1,Luangwa,15.659893,10.866151,,,,,,12
Human Presence,10462,1,Luangwa,15.659831,10.863992,,,,,,12
Human Presence,10463,1,Luangwa,15.659788,10.862719,,,,,,12
Human Presence,10464,1,Luangwa,15.659779,10.862201,,,,,,12
Human Presence,10465,1,Luangwa,15.659769,10.861229,,,,,,12
Human Presence,10466,1,Luangwa,15.659777,10.860554,,,,,,12
Human Presence,10467,1,Luangwa,15.659811,10.859095,,,,,,12
Human Presence,10468,1,Luangwa,15.659836,10.857766,,,,,,12
Human Presence,10469,1,Luangwa,15.659845,10.857231,,,,,,12
Human Presence,10470,1,Luangwa,15.659849,10.856548,,,,,,12
Human Presence,10471,1,Luangwa,15.659862,10.855183,,,,,,12
Human Presence,10472,1,Luangwa,15.659867,10.854049,,,,,,12
Human Presence,10473,1,Luangwa,15.659851,10.8533,,,,,,12
Human Presence,10474,1,Luangwa,15.659828,10.852679,,,,,,12
Human Presence,10475,1,Luangwa,15.659822,10.850846,,,,,,12
Human Presence,10476,1,Luangwa,15.659829,10.850214,,,,,,12
Human Presence,10477,1,Luangwa,15.659875,10.848263,,,,,,12
Human Presence,10478,1,Luangwa,15.659886,10.847719,,,,,,12
Human Presence,10479,1,Luangwa,15.65989,10.846953,,,,,,12
Human Presence,10480,1,Luangwa,15.65983,10.844879,,,,,,12
Human Presence,10481,1,Luangwa,15.659822,10.844148,,,,,,12
Human Presence,10482,1,Luangwa,15.659834,10.842807,,,,,,12
Human Presence,10483,1,Luangwa,15.65982,10.841801,,,,,,12
Human Presence,10484,1,Luangwa,15.659819,10.840837,,,,,,12
Human Presence,10485,1,Luangwa,15.659825,10.840043,,,,,,12
Human Presence,10486,1,Luangwa,15.659808,10.839325,,,,,,12
Human Presence,10487,1,Luangwa,15.659828,10.836873,,,,,,12
Human Presence,10488,1,Luangwa,15.659847,10.836354,,,,,,12
Human Presence,10489,1,Luangwa,15.65985,10.835252,,,,,,12
Human Presence,10490,1,Luangwa,15.659817,10.833073,,,,,,12
Human Presence,10491,1,Luangwa,15.659831,10.830267,,,,,,12
Human Presence,10492,1,Luangwa,15.659836,10.830037,,,,,,12
Human Presence,10493,1,Luangwa,15.659939,10.826115,,,,,,12
Human Presence,10494,1,Luangwa,15.65982,10.824326,,,,,,12
Human Presence,10495,1,Luangwa,15.659809,10.824105,,,,,,12
Human Presence,10496,1,Luangwa,15.659825,10.823134,,,,,,12
Human Presence,10497,1,Luangwa,15.659803,10.805076,,,,,,12
Human Presence,10498,1,Luangwa,15.659797,10.80449,,,,,,12
Human Presence,10499,1,Luangwa,15.659803,10.803157,,,,,,12
Human Presence,10500,1,Luangwa,15.659843,10.793394,,,,,,12
Human Presence,10501,1,Luangwa,15.659868,10.791188,,,,,,12
Human Presence,10502,1,Luangwa,15.659871,10.788231,,,,,,12
Human Presence,10503,1,Luangwa,15.659849,10.786842,,,,,,12
Human Presence,10504,1,Luangwa,15.659844,10.785692,,,,,,12
Human Presence,10505,1,Luangwa,15.659855,10.784849,,,,,,12
Human Presence,10506,1,Luangwa,15.65382,10.773692,,,,,,12
Human Presence,10507,1,Luangwa,15.653816,10.773911,,,,,,12
Human Presence,10508,1,Luangwa,15.653809,10.774852,,,,,,12
Human Presence,10509,1,Luangwa,15.653809,10.775543,,,,,,12
Human Presence,10510,1,Luangwa,15.653791,10.776798,,,,,,12
Human Presence,10511,1,Luangwa,15.653789,10.7773,,,,,,12
Human Presence,10512,1,Luangwa,15.653798,10.779043,,,,,,12
Human Presence,10513,1,Luangwa,15.653796,10.780887,,,,,,12
Human Presence,10514,1,Luangwa,15.653869,10.783919,,,,,,12
Human Presence,10515,1,Luangwa,15.653868,10.785087,,,,,,12
Human Presence,10516,1,Luangwa,15.653868,10.785736,,,,,,12
Human Presence,10517,1,Luangwa,15.653867,10.78633,,,,,,12
Human Presence,10518,1,Luangwa,15.653861,10.787322,,,,,,12
Human Presence,10519,1,Luangwa,15.653857,10.78795,,,,,,12
Human Presence,10520,1,Luangwa,15.653858,10.788828,,,,,,12
Human Presence,10521,1,Luangwa,15.653863,10.789514,,,,,,12
Human Presence,10522,1,Luangwa,15.653853,10.791227,,,,,,12
Human Presence,10523,1,Luangwa,15.653842,10.791829,,,,,,12
Human Presence,10524,1,Luangwa,15.65384,10.792686,,,,,,12
Human Presence,10525,1,Luangwa,15.653848,10.793288,,,,,,12
Human Presence,10526,1,Luangwa,15.653858,10.794139,,,,,,12
Human Presence,10527,1,Luangwa,15.653861,10.794767,,,,,,12
Human Presence,10528,1,Luangwa,15.653842,10.796373,,,,,,12
Human Presence,10529,1,Luangwa,15.653859,10.801142,,,,,,12
Human Presence,10530,1,Luangwa,15.653915,10.802467,,,,,,12
Human Presence,10531,1,Luangwa,15.653936,10.803166,,,,,,12
Human Presence,10532,1,Luangwa,15.653932,10.804321,,,,,,12
Human Presence,10533,1,Luangwa,15.653931,10.805815,,,,,,12
Human Presence,10534,1,Luangwa,15.653931,10.813005,,,,,,12
Human Presence,10535,1,Luangwa,15.653841,10.816101,,,,,,12
Human Presence,10536,1,Luangwa,15.65383,10.816592,,,,,,12
Human Presence,10537,1,Luangwa,15.653832,10.818417,,,,,,12
Human Presence,10538,1,Luangwa,15.653857,10.819493,,,,,,12
Human Presence,10539,1,Luangwa,15.653877,10.820288,,,,,,12
Human Presence,10540,1,Luangwa,15.653859,10.824001,,,,,,12
Human Presence,10541,1,Luangwa,15.653851,10.824753,,,,,,12
Human Presence,10542,1,Luangwa,15.653844,10.825311,,,,,,12
Human Presence,10543,1,Luangwa,15.653848,10.827299,,,,,,12
Human Presence,10544,1,Luangwa,15.653875,10.829685,,,,,,12
Human Presence,10545,1,Luangwa,15.65389,10.830395,,,,,,12
Human Presence,10546,1,Luangwa,15.653913,10.831005,,,,,,12
Human Presence,10547,1,Luangwa,15.653959,10.8327,,,,,,12
Human Presence,10548,1,Luangwa,15.653945,10.833541,,,,,,12
Human Presence,10549,1,Luangwa,15.653867,10.840298,,,,,,12
Human Presence,10550,1,Luangwa,15.653885,10.841707,,,,,,12
Human Presence,10551,1,Luangwa,15.653896,10.842437,,,,,,12
Human Presence,10552,1,Luangwa,15.653892,10.843615,,,,,,12
Human Presence,10553,1,Luangwa,15.6539,10.845011,,,,,,12
Human Presence,10554,1,Luangwa,15.653913,10.845653,,,,,,12
Human Presence,10555,1,Luangwa,15.653905,10.847212,,,,,,12
Human Presence,10556,1,Luangwa,15.653879,10.847892,,,,,,12
Human Presence,10557,1,Luangwa,15.653814,10.84988,,,,,,12
Human Presence,10558,1,Luangwa,15.653802,10.850428,,,,,,12
Human Presence,10559,1,Luangwa,15.653785,10.851078,,,,,,12
Human Presence,10560,1,Luangwa,15.653774,10.851621,,,,,,12
Human Presence,10561,1,Luangwa,15.653791,10.853209,,,,,,12
Human Presence,10562,1,Luangwa,15.653827,10.855385,,,,,,12
Human Presence,10563,1,Luangwa,15.653828,10.855665,,,,,,12
Human Presence,10564,1,Luangwa,15.65384,10.856867,,,,,,12
Human Presence,10565,1,Luangwa,15.653856,10.858162,,,,,,12
Human Presence,10566,1,Luangwa,15.653858,10.858493,,,,,,12
Human Presence,10567,1,Luangwa,15.653864,10.859945,,,,,,12
Human Presence,10568,1,Luangwa,15.653873,10.860834,,,,,,12
Human Presence,10569,1,Luangwa,15.653895,10.862149,,,,,,12
Human Presence,10570,1,Luangwa,15.653908,10.863246,,,,,,12
Human Presence,10571,1,Luangwa,15.653907,10.864051,,,,,,12
Human Presence,10572,1,Luangwa,15.653853,10.866349,,,,,,12
Human Presence,10573,1,Luangwa,15.653862,10.867038,,,,,,12
Human Presence,10574,1,Luangwa,15.653936,10.869841,,,,,,12
Human Presence,10575,1,Luangwa,15.653925,10.871072,,,,,,12
Human Presence,10576,1,Luangwa,15.653919,10.871744,,,,,,12
Human Presence,10577,1,Luangwa,15.653914,10.872983,,,,,,12
Human Presence,10578,1,Luangwa,15.653915,10.874137,,,,,,12
Human Presence,10579,1,Luangwa,15.653938,10.875411,,,,,,12
Human Presence,10580,1,Luangwa,15.653939,10.876515,,,,,,12
Human Presence,10581,1,Luangwa,15.653924,10.877316,,,,,,12
Human Presence,10582,1,Luangwa,15.653877,10.878515,,,,,,12
Human Presence,10583,1,Luangwa,15.653854,10.879039,,,,,,12
Human Presence,10584,1,Luangwa,15.653827,10.879786,,,,,,12
Human Presence,10585,1,Luangwa,15.653824,10.880819,,,,,,12
Human Presence,10586,1,Luangwa,15.653833,10.881211,,,,,,12
Human Presence,10587,1,Luangwa,15.65387,10.882493,,,,,,12
Human Presence,10588,1,Luangwa,15.653892,10.883873,,,,,,12
Human Presence,10589,1,Luangwa,15.653889,10.884848,,,,,,12
Human Presence,10590,1,Luangwa,15.653884,10.885356,,,,,,12
Human Presence,10591,1,Luangwa,15.653873,10.886624,,,,,,12
Human Presence,10592,1,Luangwa,15.653875,10.887148,,,,,,12
Human Presence,10593,1,Luangwa,15.653887,10.888572,,,,,,12
Human Presence,10594,1,Luangwa,15.653891,10.889232,,,,,,12
Human Presence,10595,1,Luangwa,15.653897,10.889993,,,,,,12
Human Presence,10596,1,Luangwa,15.653901,10.891119,,,,,,12
Human Presence,10597,1,Luangwa,15.6539,10.891575,,,,,,12
Human Presence,10598,1,Luangwa,15.653887,10.892495,,,,,,12
Human Presence,10599,1,Luangwa,15.653857,10.89343,,,,,,12
Human Presence,10600,1,Luangwa,15.653848,10.894102,,,,,,12
Human Presence,10601,1,Luangwa,15.653868,10.895176,,,,,,12
Human Presence,10602,1,Luangwa,15.65391,10.896576,,,,,,12
Human Presence,10603,1,Luangwa,15.653913,10.897419,,,,,,12
Human Presence,10604,1,Luangwa,15.6539,10.898038,,,,,,12
Human Presence,10605,1,Luangwa,15.653879,10.898857,,,,,,12
Human Presence,10606,1,Luangwa,15.653863,10.899461,,,,,,12
Human Presence,10607,1,Luangwa,15.653863,10.901977,,,,,,12
Human Presence,10608,1,Luangwa,15.653871,10.916177,,,,,,12
Human Presence,10609,1,Luangwa,15.653886,10.917684,,,,,,12
Human Presence,10610,1,Luangwa,15.653877,10.919921,,,,,,12
Human Presence,10611,1,Luangwa,15.65388,10.921057,,,,,,12
Human Presence,10612,1,Luangwa,15.653876,10.921742,,,,,,12
Human Presence,10613,1,Luangwa,15.653873,10.922727,,,,,,12
Human Presence,10614,1,Luangwa,15.653876,10.923958,,,,,,12
Human Presence,10615,1,Luangwa,15.653878,10.925709,,,,,,12
Human Presence,10616,1,Luangwa,15.653863,10.927968,,,,,,12
Human Presence,10617,1,Luangwa,15.653804,10.94291,,,,,,12
Human Presence,10618,1,Luangwa,15.653768,10.943668,,,,,,12
Human Presence,10619,1,Luangwa,15.653933,10.949618,,,,,,12
Human Presence,10620,1,Luangwa,15.653992,10.951421,,,,,,12
Human Presence,10621,1,Luangwa,15.653991,10.9732,,,,,,12
Human Presence,10622,1,Luangwa,15.653968,10.973966,,,,,,12
Human Presence,10623,1,Luangwa,15.653866,10.975055,,,,,,12
Human Presence,10624,1,Luangwa,15.653894,10.980211,,,,,,12
Human Presence,10625,1,Luangwa,15.653897,10.980707,,,,,,12
Human Presence,10626,1,Luangwa,15.653902,10.982648,,,,,,12
Human Presence,10627,1,Luangwa,15.653902,10.982874,,,,,,12
Human Presence,10628,1,Luangwa,15.653894,10.984169,,,,,,12
Human Presence,10629,1,Luangwa,15.653886,10.984653,,,,,,12
Human Presence,10630,1,Luangwa,15.647894,11.017331,,,,,,12
Human Presence,10631,1,Luangwa,15.647919,11.015926,,,,,,12
Human Presence,10632,1,Luangwa,15.647817,11.01359,,,,,,12
Human Presence,10633,1,Luangwa,15.647794,10.98999,,,,,,12
Human Presence,10634,1,Luangwa,15.647802,10.987527,,,,,,12
Human Presence,10635,1,Luangwa,15.64787,10.9798,,,,,,12
Human Presence,10636,1,Luangwa,15.647907,10.976101,,,,,,12
Human Presence,10637,1,Luangwa,15.647915,10.974266,,,,,,12
Human Presence,10638,1,Luangwa,15.647917,10.973568,,,,,,12
Human Presence,10639,1,Luangwa,15.64789,10.971067,,,,,,12
Human Presence,10640,1,Luangwa,15.647874,10.970707,,,,,,12
Human Presence,10641,1,Luangwa,15.647855,10.970245,,,,,,12
Human Presence,10642,1,Luangwa,15.647831,10.968492,,,,,,12
Human Presence,10643,1,Luangwa,15.647881,10.964395,,,,,,12
Human Presence,10644,1,Luangwa,15.647905,10.950397,,,,,,12
Human Presence,10645,1,Luangwa,15.647914,10.949826,,,,,,12
Human Presence,10646,1,Luangwa,15.647948,10.94725,,,,,,12
Human Presence,10647,1,Luangwa,15.647904,10.945066,,,,,,12
Human Presence,10648,1,Luangwa,15.647941,10.941399,,,,,,12
Human Presence,10649,1,Luangwa,15.6479,10.93917,,,,,,12
Human Presence,10650,1,Luangwa,15.64787,10.937455,,,,,,12
Human Presence,10651,1,Luangwa,15.64783,10.928303,,,,,,12
Human Presence,10652,1,Luangwa,15.647902,10.926597,,,,,,12
Human Presence,10653,1,Luangwa,15.647945,10.925608,,,,,,12
Human Presence,10654,1,Luangwa,15.647925,10.920999,,,,,,12
Human Presence,10655,1,Luangwa,15.647965,10.918714,,,,,,12
Human Presence,10656,1,Luangwa,15.647952,10.917313,,,,,,12
Human Presence,10657,1,Luangwa,15.647933,10.916868,,,,,,12
Human Presence,10658,1,Luangwa,15.647925,10.902423,,,,,,12
Human Presence,10659,1,Luangwa,15.647856,10.899841,,,,,,12
Human Presence,10660,1,Luangwa,15.647852,10.899125,,,,,,12
Human Presence,10661,1,Luangwa,15.647878,10.897822,,,,,,12
Human Presence,10662,1,Luangwa,15.647898,10.89705,,,,,,12
Human Presence,10663,1,Luangwa,15.64791,10.896423,,,,,,12
Human Presence,10664,1,Luangwa,15.64792,10.895787,,,,,,12
Human Presence,10665,1,Luangwa,15.647928,10.894529,,,,,,12
Human Presence,10666,1,Luangwa,15.647932,10.893946,,,,,,12
Human Presence,10667,1,Luangwa,15.647937,10.892951,,,,,,12
Human Presence,10668,1,Luangwa,15.64793,10.892512,,,,,,12
Human Presence,10669,1,Luangwa,15.647893,10.891277,,,,,,12
Human Presence,10670,1,Luangwa,15.647885,10.890712,,,,,,12
Human Presence,10671,1,Luangwa,15.647877,10.889749,,,,,,12
Human Presence,10672,1,Luangwa,15.647897,10.889031,,,,,,12
Human Presence,10673,1,Luangwa,15.647927,10.888352,,,,,,12
Human Presence,10674,1,Luangwa,15.64795,10.887771,,,,,,12
Human Presence,10675,1,Luangwa,15.64796,10.886065,,,,,,12
Human Presence,10676,1,Luangwa,15.647957,10.885474,,,,,,12
Human Presence,10677,1,Luangwa,15.647961,10.884659,,,,,,12
Human Presence,10678,1,Luangwa,15.647955,10.883512,,,,,,12
Human Presence,10679,1,Luangwa,15.647945,10.883058,,,,,,12
Human Presence,10680,1,Luangwa,15.647924,10.881978,,,,,,12
Human Presence,10681,1,Luangwa,15.647911,10.880627,,,,,,12
Human Presence,10682,1,Luangwa,15.647904,10.880121,,,,,,12
Human Presence,10683,1,Luangwa,15.6479,10.879106,,,,,,12
Human Presence,10684,1,Luangwa,15.6479,10.878338,,,,,,12
Human Presence,10685,1,Luangwa,15.647918,10.877165,,,,,,12
Human Presence,10686,1,Luangwa,15.647938,10.87624,,,,,,12
Human Presence,10687,1,Luangwa,15.647961,10.875193,,,,,,12
Human Presence,10688,1,Luangwa,15.647975,10.874152,,,,,,12
Human Presence,10689,1,Luangwa,15.647975,10.873026,,,,,,12
Human Presence,10690,1,Luangwa,15.647962,10.872255,,,,,,12
Human Presence,10691,1,Luangwa,15.647934,10.869275,,,,,,12
Human Presence,10692,1,Luangwa,15.647925,10.86874,,,,,,12
Human Presence,10693,1,Luangwa,15.647914,10.868196,,,,,,12
Human Presence,10694,1,Luangwa,15.647903,10.86755,,,,,,12
Human Presence,10695,1,Luangwa,15.647906,10.865947,,,,,,12
Human Presence,10696,1,Luangwa,15.647906,10.865419,,,,,,12
Human Presence,10697,1,Luangwa,15.647905,10.865211,,,,,,12
Human Presence,10698,1,Luangwa,15.647906,10.8632,,,,,,12
Human Presence,10699,1,Luangwa,15.647908,10.862507,,,,,,12
Human Presence,10700,1,Luangwa,15.647927,10.859871,,,,,,12
Human Presence,10701,1,Luangwa,15.647918,10.859456,,,,,,12
Human Presence,10702,1,Luangwa,15.647863,10.856522,,,,,,12
Human Presence,10703,1,Luangwa,15.647874,10.855908,,,,,,12
Human Presence,10704,1,Luangwa,15.647887,10.855468,,,,,,12
Human Presence,10705,1,Luangwa,15.647915,10.854244,,,,,,12
Human Presence,10706,1,Luangwa,15.647876,10.852451,,,,,,12
Human Presence,10707,1,Luangwa,15.647874,10.850052,,,,,,12
Human Presence,10708,1,Luangwa,15.647854,10.848268,,,,,,12
Human Presence,10709,1,Luangwa,15.647835,10.847555,,,,,,12
Human Presence,10710,1,Luangwa,15.647829,10.846488,,,,,,12
Human Presence,10711,1,Luangwa,15.647837,10.845211,,,,,,12
Human Presence,10712,1,Luangwa,15.647848,10.84449,,,,,,12
Human Presence,10713,1,Luangwa,15.647856,10.843143,,,,,,12
Human Presence,10714,1,Luangwa,15.647856,10.842586,,,,,,12
Human Presence,10715,1,Luangwa,15.647873,10.841361,,,,,,12
Human Presence,10716,1,Luangwa,15.647949,10.839639,,,,,,12
Human Presence,10717,1,Luangwa,15.647925,10.835814,,,,,,12
Human Presence,10718,1,Luangwa,15.647904,10.835015,,,,,,12
Human Presence,10719,1,Luangwa,15.647882,10.834084,,,,,,12
Human Presence,10720,1,Luangwa,15.647865,10.833093,,,,,,12
Human Presence,10721,1,Luangwa,15.647871,10.831561,,,,,,12
Human Presence,10722,1,Luangwa,15.647904,10.827149,,,,,,12
Human Presence,10723,1,Luangwa,15.647893,10.821044,,,,,,12
Human Presence,10724,1,Luangwa,15.647872,10.817849,,,,,,12
Human Presence,10725,1,Luangwa,15.647911,10.816146,,,,,,12
Human Presence,10726,1,Luangwa,15.647934,10.815138,,,,,,12
Human Presence,10727,1,Luangwa,15.647934,10.81443,,,,,,12
Human Presence,10728,1,Luangwa,15.647895,10.812857,,,,,,12
Human Presence,10729,1,Luangwa,15.647848,10.800667,,,,,,12
Human Presence,10730,1,Luangwa,15.647867,10.799611,,,,,,12
Human Presence,10731,1,Luangwa,15.647892,10.799117,,,,,,12
Human Presence,10732,1,Luangwa,15.647945,10.797794,,,,,,12
Human Presence,10733,1,Luangwa,15.647924,10.797229,,,,,,12
Human Presence,10734,1,Luangwa,15.647881,10.79614,,,,,,12
Human Presence,10735,1,Luangwa,15.647865,10.795593,,,,,,12
Human Presence,10736,1,Luangwa,15.647886,10.793408,,,,,,12
Human Presence,10737,1,Luangwa,15.647892,10.79182,,,,,,12
Human Presence,10738,1,Luangwa,15.647891,10.79152,,,,,,12
Human Presence,10739,1,Luangwa,15.647902,10.789421,,,,,,12
Human Presence,10740,1,Luangwa,15.647902,10.787154,,,,,,12
Human Presence,10741,1,Luangwa,15.647889,10.786701,,,,,,12
Human Presence,10742,1,Luangwa,15.647866,10.785085,,,,,,12
Human Presence,10743,1,Luangwa,15.647868,10.784567,,,,,,12
Human Presence,10744,1,Luangwa,15.647913,10.780573,,,,,,12
Human Presence,10745,1,Luangwa,15.647855,10.777624,,,,,,12
Human Presence,10746,1,Luangwa,15.647871,10.776998,,,,,,12
Human Presence,10747,1,Luangwa,15.647864,10.774044,,,,,,12
Human Presence,10748,1,Luangwa,15.641868,10.744348,,,,,,12
Human Presence,10749,1,Luangwa,15.641781,10.77612,,,,,,12
Human Presence,10750,1,Luangwa,15.641776,10.777997,,,,,,12
Human Presence,10751,1,Luangwa,15.64179,10.780352,,,,,,12
Human Presence,10752,1,Luangwa,15.641821,10.782633,,,,,,12
Human Presence,10753,1,Luangwa,15.641831,10.784585,,,,,,12
Human Presence,10754,1,Luangwa,15.641835,10.786068,,,,,,12
Human Presence,10755,1,Luangwa,15.641854,10.787996,,,,,,12
Human Presence,10756,1,Luangwa,15.641837,10.789905,,,,,,12
Human Presence,10757,1,Luangwa,15.641941,10.813134,,,,,,12
Human Presence,10758,1,Luangwa,15.641899,10.814965,,,,,,12
Human Presence,10759,1,Luangwa,15.641887,10.816979,,,,,,12
Human Presence,10760,1,Luangwa,15.64189,10.818341,,,,,,12
Human Presence,10761,1,Luangwa,15.641859,10.819433,,,,,,12
Human Presence,10762,1,Luangwa,15.641844,10.821338,,,,,,12
Human Presence,10763,1,Luangwa,15.641723,10.826593,,,,,,12
Human Presence,10764,1,Luangwa,15.64181,10.828897,,,,,,12
Human Presence,10765,1,Luangwa,15.641834,10.829672,,,,,,12
Human Presence,10766,1,Luangwa,15.64185,10.830482,,,,,,12
Human Presence,10767,1,Luangwa,15.641883,10.833446,,,,,,12
Human Presence,10768,1,Luangwa,15.641888,10.834143,,,,,,12
Human Presence,10769,1,Luangwa,15.641903,10.835852,,,,,,12
Human Presence,10770,1,Luangwa,15.641868,10.839068,,,,,,12
Human Presence,10771,1,Luangwa,15.641861,10.840802,,,,,,12
